# x H_mean H_sd U_mean H_first H_second H_final U_final q_final
1.89650878906 0.226437511978 0 0.519750455762 0.226437511978 0.226437511978 0.226437511978 0.519750455762 0.117691000052
1.92325683594 0.226427998415 2.5766819656e-07 0.519772293514 0.226427998415 0.226427998415 0.226427998415 0.519772293514 0.117691000052
1.95000488281 0.226418483618 1.73382652561e-07 0.519794135934 0.226418483618 0.226418483618 0.226418483618 0.519794135935 0.117691000052
1.97675292969 0.226408967587 5.58883257626e-08 0.519815983025 0.226408967587 0.226408967587 0.226408967587 0.519815983026 0.117691000052
2.00350097656 0.226399450321 0 0.519837834788 0.226399450321 0.226399450321 0.226399450321 0.519837834789 0.117691000052
2.03024902344 0.226389931819 0 0.519859691226 0.226389931819 0.226389931819 0.226389931819 0.519859691226 0.117691000052
2.05699707031 0.226380412081 0 0.51988155234 0.226380412081 0.226380412081 0.226380412081 0.51988155234 0.117691000052
2.08374511719 0.226370891107 2.99326936452e-07 0.519903418132 0.226370891107 0.226370891107 0.226370891107 0.519903418131 0.117691000052
2.11049316406 0.226361368897 0 0.519925288603 0.226361368897 0.226361368897 0.226361368897 0.519925288602 0.117691000052
2.13724121094 0.226351845449 0 0.519947163755 0.226351845449 0.226351845449 0.226351845449 0.519947163755 0.117691000052
2.16398925781 0.226342320764 2.71776730748e-07 0.519969043592 0.226342320765 0.226342320765 0.226342320764 0.519969043591 0.117691000052
2.19073730469 0.226332794842 0 0.519990928113 0.226332794842 0.226332794842 0.226332794842 0.519990928113 0.117691000052
2.21748535156 0.226323267681 0 0.520012817322 0.226323267681 0.226323267681 0.226323267681 0.520012817322 0.117691000052
